
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='MT_UA2avg_2task_SDM_dualD_SLsdmLow', gpu='2', labeled_bs=2, labeled_num=25, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
12 iterations per epoch
  0%|                                        | 0/2501 [00:00<?, ?it/s]
iteration 5024 : loss : 0.219001, loss_ce: 0.230498, loss_dice: 0.171214
iteration 5025 : loss : 0.034429, loss_ce: 0.018370, loss_dice: 0.037844
iteration 5026 : loss : 0.043833, loss_ce: 0.031545, loss_dice: 0.044893

 17%|████▏                    | 419/2501 [3:38:48<22:02:40, 38.12s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5028 : loss : 0.042590, loss_ce: 0.032423, loss_dice: 0.016013
iteration 5029 : loss : 0.071647, loss_ce: 0.024638, loss_dice: 0.085887
iteration 5030 : loss : 0.033727, loss_ce: 0.011133, loss_dice: 0.024948
iteration 5031 : loss : 0.071756, loss_ce: 0.086944, loss_dice: 0.037709
iteration 5032 : loss : 0.076489, loss_ce: 0.019296, loss_dice: 0.079233
iteration 5033 : loss : 0.037151, loss_ce: 0.028299, loss_dice: 0.024134
iteration 5034 : loss : 0.062499, loss_ce: 0.019323, loss_dice: 0.057908
iteration 5035 : loss : 0.039743, loss_ce: 0.031750, loss_dice: 0.034220
iteration 5036 : loss : 0.065862, loss_ce: 0.063518, loss_dice: 0.047359
iteration 5037 : loss : 0.041906, loss_ce: 0.028879, loss_dice: 0.037467
iteration 5038 : loss : 0.078485, loss_ce: 0.008191, loss_dice: 0.124478
iteration 5039 : loss : 0.041609, loss_ce: 0.028592, loss_dice: 0.021894

 17%|████▏                    | 420/2501 [3:39:14<19:46:58, 34.22s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5041 : loss : 0.041146, loss_ce: 0.016747, loss_dice: 0.043693
iteration 5042 : loss : 0.046357, loss_ce: 0.023755, loss_dice: 0.053860
iteration 5043 : loss : 0.074162, loss_ce: 0.074323, loss_dice: 0.049651
iteration 5044 : loss : 0.050484, loss_ce: 0.030516, loss_dice: 0.043674
iteration 5045 : loss : 0.064298, loss_ce: 0.047446, loss_dice: 0.063411
iteration 5046 : loss : 0.064599, loss_ce: 0.027560, loss_dice: 0.071402
iteration 5047 : loss : 0.055331, loss_ce: 0.027872, loss_dice: 0.069397
iteration 5048 : loss : 0.028236, loss_ce: 0.013793, loss_dice: 0.026580
iteration 5049 : loss : 0.072705, loss_ce: 0.046991, loss_dice: 0.080631
iteration 5050 : loss : 0.093884, loss_ce: 0.112179, loss_dice: 0.052824

 17%|████▏                    | 421/2501 [3:39:39<18:12:44, 31.52s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5052 : loss : 0.023950, loss_ce: 0.009460, loss_dice: 0.021513
iteration 5053 : loss : 0.044686, loss_ce: 0.025544, loss_dice: 0.045402
iteration 5054 : loss : 0.043146, loss_ce: 0.017596, loss_dice: 0.045099
iteration 5055 : loss : 0.050014, loss_ce: 0.030413, loss_dice: 0.046228
iteration 5056 : loss : 0.043263, loss_ce: 0.012263, loss_dice: 0.033186
iteration 5057 : loss : 0.057275, loss_ce: 0.054540, loss_dice: 0.040851
iteration 5058 : loss : 0.042641, loss_ce: 0.018289, loss_dice: 0.050290
iteration 5059 : loss : 0.028306, loss_ce: 0.017870, loss_dice: 0.020020
iteration 5060 : loss : 0.260324, loss_ce: 0.125251, loss_dice: 0.301101
iteration 5061 : loss : 0.063795, loss_ce: 0.051475, loss_dice: 0.039182
iteration 5062 : loss : 0.048304, loss_ce: 0.028258, loss_dice: 0.050978
iteration 5063 : loss : 0.038148, loss_ce: 0.026133, loss_dice: 0.024780

 17%|████▏                    | 422/2501 [3:40:04<17:03:10, 29.53s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5065 : loss : 0.034857, loss_ce: 0.018157, loss_dice: 0.036600
iteration 5066 : loss : 0.029427, loss_ce: 0.016538, loss_dice: 0.025595
iteration 5067 : loss : 0.106493, loss_ce: 0.111463, loss_dice: 0.052246
iteration 5068 : loss : 0.037951, loss_ce: 0.019307, loss_dice: 0.036498
iteration 5069 : loss : 0.069786, loss_ce: 0.053732, loss_dice: 0.046737
iteration 5070 : loss : 0.036018, loss_ce: 0.020965, loss_dice: 0.030050
iteration 5071 : loss : 0.071169, loss_ce: 0.035147, loss_dice: 0.033460
iteration 5072 : loss : 0.046618, loss_ce: 0.015264, loss_dice: 0.058208
iteration 5073 : loss : 0.112007, loss_ce: 0.043990, loss_dice: 0.164589
iteration 5074 : loss : 0.054125, loss_ce: 0.023643, loss_dice: 0.055602

 17%|████▏                    | 423/2501 [3:40:29<16:16:42, 28.20s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5076 : loss : 0.042873, loss_ce: 0.013725, loss_dice: 0.034537
iteration 5077 : loss : 0.033894, loss_ce: 0.021806, loss_dice: 0.028058
iteration 5078 : loss : 0.066548, loss_ce: 0.045410, loss_dice: 0.068737
iteration 5079 : loss : 0.049605, loss_ce: 0.046448, loss_dice: 0.025757
iteration 5080 : loss : 0.109724, loss_ce: 0.102817, loss_dice: 0.096507
iteration 5081 : loss : 0.045699, loss_ce: 0.029366, loss_dice: 0.050566
iteration 5082 : loss : 0.031672, loss_ce: 0.015042, loss_dice: 0.030015
iteration 5083 : loss : 0.164712, loss_ce: 0.013756, loss_dice: 0.260772
iteration 5084 : loss : 0.042164, loss_ce: 0.026615, loss_dice: 0.045441
iteration 5085 : loss : 0.031438, loss_ce: 0.016779, loss_dice: 0.016194
iteration 5086 : loss : 0.103527, loss_ce: 0.036912, loss_dice: 0.018295
iteration 5087 : loss : 0.058725, loss_ce: 0.050663, loss_dice: 0.057514

 17%|████▏                    | 424/2501 [3:40:54<15:41:22, 27.19s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5089 : loss : 0.055602, loss_ce: 0.054455, loss_dice: 0.040521
iteration 5090 : loss : 0.040981, loss_ce: 0.018876, loss_dice: 0.042948
iteration 5091 : loss : 0.058148, loss_ce: 0.056844, loss_dice: 0.029085
iteration 5092 : loss : 0.064629, loss_ce: 0.033209, loss_dice: 0.080721
iteration 5093 : loss : 0.209050, loss_ce: 0.123046, loss_dice: 0.271053
iteration 5094 : loss : 0.018775, loss_ce: 0.009938, loss_dice: 0.011259
iteration 5095 : loss : 0.042484, loss_ce: 0.039619, loss_dice: 0.030860
iteration 5096 : loss : 0.041047, loss_ce: 0.017550, loss_dice: 0.042599
iteration 5097 : loss : 0.054220, loss_ce: 0.030986, loss_dice: 0.056907
iteration 5098 : loss : 0.059146, loss_ce: 0.046336, loss_dice: 0.043593

 17%|████▏                    | 425/2501 [3:41:18<15:16:31, 26.49s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5100 : loss : 0.108703, loss_ce: 0.019624, loss_dice: 0.091804
iteration 5101 : loss : 0.036209, loss_ce: 0.018169, loss_dice: 0.038744
iteration 5102 : loss : 0.061569, loss_ce: 0.027839, loss_dice: 0.062368
iteration 5103 : loss : 0.052318, loss_ce: 0.048904, loss_dice: 0.037141
iteration 5104 : loss : 0.036311, loss_ce: 0.026542, loss_dice: 0.024156
iteration 5105 : loss : 0.114333, loss_ce: 0.142410, loss_dice: 0.057175
iteration 5106 : loss : 0.048070, loss_ce: 0.043991, loss_dice: 0.034880
iteration 5107 : loss : 0.082899, loss_ce: 0.026482, loss_dice: 0.113837
iteration 5108 : loss : 0.035806, loss_ce: 0.033720, loss_dice: 0.029203
iteration 5109 : loss : 0.059591, loss_ce: 0.064379, loss_dice: 0.036637
iteration 5110 : loss : 0.060087, loss_ce: 0.019673, loss_dice: 0.053186

 17%|████▎                    | 426/2501 [3:41:43<15:00:21, 26.03s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5112 : loss : 0.060341, loss_ce: 0.043952, loss_dice: 0.061618
iteration 5113 : loss : 0.051431, loss_ce: 0.038638, loss_dice: 0.038168
iteration 5114 : loss : 0.032109, loss_ce: 0.016087, loss_dice: 0.035680
iteration 5115 : loss : 0.064239, loss_ce: 0.056877, loss_dice: 0.054447
iteration 5116 : loss : 0.036930, loss_ce: 0.025479, loss_dice: 0.031503
iteration 5117 : loss : 0.047608, loss_ce: 0.019472, loss_dice: 0.061161
iteration 5118 : loss : 0.030705, loss_ce: 0.015751, loss_dice: 0.032056
iteration 5119 : loss : 0.049879, loss_ce: 0.021646, loss_dice: 0.033517
iteration 5120 : loss : 0.077224, loss_ce: 0.052929, loss_dice: 0.082804
iteration 5121 : loss : 0.052225, loss_ce: 0.047170, loss_dice: 0.036356
iteration 5122 : loss : 0.047025, loss_ce: 0.045802, loss_dice: 0.021701

 17%|████▎                    | 427/2501 [3:42:09<14:51:48, 25.80s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
iteration 5124 : loss : 0.049125, loss_ce: 0.031939, loss_dice: 0.050442
iteration 5125 : loss : 0.053286, loss_ce: 0.041078, loss_dice: 0.048107
iteration 5126 : loss : 0.057072, loss_ce: 0.058016, loss_dice: 0.037065
iteration 5127 : loss : 0.024285, loss_ce: 0.011614, loss_dice: 0.023459
iteration 5128 : loss : 0.212889, loss_ce: 0.139539, loss_dice: 0.265067
iteration 5129 : loss : 0.039674, loss_ce: 0.019323, loss_dice: 0.028028
iteration 5130 : loss : 0.077058, loss_ce: 0.012644, loss_dice: 0.111595
iteration 5131 : loss : 0.036862, loss_ce: 0.014614, loss_dice: 0.037813
iteration 5132 : loss : 0.087568, loss_ce: 0.082860, loss_dice: 0.063176
iteration 5133 : loss : 0.025230, loss_ce: 0.020192, loss_dice: 0.018720
iteration 5134 : loss : 0.073703, loss_ce: 0.024125, loss_dice: 0.099563
iteration 5135 : loss : 0.049768, loss_ce: 0.014211, loss_dice: 0.062816

 17%|████▎                    | 428/2501 [3:42:34<14:46:34, 25.66s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:28<00:00,  3.51s/it]
