
Namespace(T=1, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT_woATO', gpu='4', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 10514 : loss : 0.036468, loss_ce: 0.026221, loss_dice: 0.037525
iteration 10515 : loss : 0.062286, loss_ce: 0.065601, loss_dice: 0.029578
iteration 10516 : loss : 0.050429, loss_ce: 0.024340, loss_dice: 0.051599
iteration 10517 : loss : 0.021051, loss_ce: 0.008353, loss_dice: 0.021764
iteration 10518 : loss : 0.041330, loss_ce: 0.035701, loss_dice: 0.031177
iteration 10519 : loss : 0.030341, loss_ce: 0.016819, loss_dice: 0.025999
iteration 10520 : loss : 0.055662, loss_ce: 0.043210, loss_dice: 0.058544
iteration 10521 : loss : 0.022511, loss_ce: 0.011086, loss_dice: 0.021499
iteration 10522 : loss : 0.037328, loss_ce: 0.024314, loss_dice: 0.034576
iteration 10523 : loss : 0.051990, loss_ce: 0.033042, loss_dice: 0.057376
iteration 10524 : loss : 0.034463, loss_ce: 0.028897, loss_dice: 0.022209

 35%|████████▊                | 421/1201 [6:33:28<10:08:12, 46.79s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:35<00:00,  3.74s/it]
iteration 10526 : loss : 0.056840, loss_ce: 0.029276, loss_dice: 0.075122
iteration 10527 : loss : 0.045019, loss_ce: 0.032426, loss_dice: 0.040750
iteration 10528 : loss : 0.025375, loss_ce: 0.012202, loss_dice: 0.019972
iteration 10529 : loss : 0.058296, loss_ce: 0.049496, loss_dice: 0.032847
iteration 10530 : loss : 0.044799, loss_ce: 0.045086, loss_dice: 0.032453
iteration 10531 : loss : 0.064110, loss_ce: 0.062771, loss_dice: 0.040975
iteration 10532 : loss : 0.024629, loss_ce: 0.010462, loss_dice: 0.028433
iteration 10533 : loss : 0.110024, loss_ce: 0.077625, loss_dice: 0.131348
iteration 10534 : loss : 0.068290, loss_ce: 0.018403, loss_dice: 0.086997
iteration 10535 : loss : 0.064456, loss_ce: 0.060094, loss_dice: 0.053823
iteration 10536 : loss : 0.032067, loss_ce: 0.015835, loss_dice: 0.033958
iteration 10537 : loss : 0.033026, loss_ce: 0.015643, loss_dice: 0.022664
iteration 10538 : loss : 0.040664, loss_ce: 0.020386, loss_dice: 0.045123
iteration 10539 : loss : 0.030812, loss_ce: 0.022946, loss_dice: 0.027459
iteration 10540 : loss : 0.030433, loss_ce: 0.021473, loss_dice: 0.025788
iteration 10541 : loss : 0.060601, loss_ce: 0.059246, loss_dice: 0.045248
iteration 10542 : loss : 0.035595, loss_ce: 0.031183, loss_dice: 0.023697
iteration 10543 : loss : 0.028502, loss_ce: 0.012401, loss_dice: 0.032730
iteration 10544 : loss : 0.057719, loss_ce: 0.003508, loss_dice: 0.028998
iteration 10545 : loss : 0.043138, loss_ce: 0.027719, loss_dice: 0.021058
iteration 10546 : loss : 0.050190, loss_ce: 0.052308, loss_dice: 0.033478
iteration 10547 : loss : 0.033730, loss_ce: 0.017589, loss_dice: 0.023785
iteration 10548 : loss : 0.031459, loss_ce: 0.019723, loss_dice: 0.018687
iteration 10549 : loss : 0.035686, loss_ce: 0.022514, loss_dice: 0.032745

 35%|█████████▏                | 422/1201 [6:34:10<9:49:04, 45.37s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:35<00:00,  3.74s/it]
iteration 10551 : loss : 0.034586, loss_ce: 0.018018, loss_dice: 0.031598
iteration 10552 : loss : 0.063185, loss_ce: 0.045370, loss_dice: 0.060852
iteration 10553 : loss : 0.055895, loss_ce: 0.047914, loss_dice: 0.033572
iteration 10554 : loss : 0.035370, loss_ce: 0.024566, loss_dice: 0.036249
iteration 10555 : loss : 0.029324, loss_ce: 0.012749, loss_dice: 0.030320
iteration 10556 : loss : 0.036610, loss_ce: 0.026414, loss_dice: 0.021965
iteration 10557 : loss : 0.039525, loss_ce: 0.021954, loss_dice: 0.045673
iteration 10558 : loss : 0.059086, loss_ce: 0.017911, loss_dice: 0.088989
iteration 10559 : loss : 0.098338, loss_ce: 0.067380, loss_dice: 0.109672
iteration 10560 : loss : 0.039735, loss_ce: 0.015153, loss_dice: 0.047206
iteration 10561 : loss : 0.048009, loss_ce: 0.046228, loss_dice: 0.032107
iteration 10562 : loss : 0.045576, loss_ce: 0.003319, loss_dice: 0.011268
iteration 10563 : loss : 0.072558, loss_ce: 0.058077, loss_dice: 0.047132
iteration 10564 : loss : 0.022210, loss_ce: 0.010035, loss_dice: 0.019841
iteration 10565 : loss : 0.034176, loss_ce: 0.034374, loss_dice: 0.025908
iteration 10566 : loss : 0.075957, loss_ce: 0.014877, loss_dice: 0.122225
iteration 10567 : loss : 0.029067, loss_ce: 0.023617, loss_dice: 0.022317
iteration 10568 : loss : 0.030326, loss_ce: 0.014984, loss_dice: 0.017464
iteration 10569 : loss : 0.032042, loss_ce: 0.015597, loss_dice: 0.018561
iteration 10570 : loss : 0.034812, loss_ce: 0.014806, loss_dice: 0.036660
iteration 10571 : loss : 0.044650, loss_ce: 0.016617, loss_dice: 0.057185
iteration 10572 : loss : 0.035168, loss_ce: 0.034233, loss_dice: 0.023803
iteration 10573 : loss : 0.058389, loss_ce: 0.040661, loss_dice: 0.050032
iteration 10574 : loss : 0.077490, loss_ce: 0.077446, loss_dice: 0.055762

 35%|█████████▏                | 423/1201 [6:34:51<9:33:51, 44.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:35<00:00,  3.74s/it]
iteration 10576 : loss : 0.045494, loss_ce: 0.034486, loss_dice: 0.047453
iteration 10577 : loss : 0.050906, loss_ce: 0.009527, loss_dice: 0.077008
iteration 10578 : loss : 0.031364, loss_ce: 0.015514, loss_dice: 0.032433
iteration 10579 : loss : 0.029993, loss_ce: 0.020431, loss_dice: 0.023621
iteration 10580 : loss : 0.038775, loss_ce: 0.041729, loss_dice: 0.020667
iteration 10581 : loss : 0.070419, loss_ce: 0.051989, loss_dice: 0.072455
iteration 10582 : loss : 0.023751, loss_ce: 0.008752, loss_dice: 0.023869
iteration 10583 : loss : 0.050996, loss_ce: 0.040322, loss_dice: 0.053631
iteration 10584 : loss : 0.045467, loss_ce: 0.028807, loss_dice: 0.037253
iteration 10585 : loss : 0.037575, loss_ce: 0.029488, loss_dice: 0.032959
iteration 10586 : loss : 0.026468, loss_ce: 0.009587, loss_dice: 0.033848
iteration 10587 : loss : 0.036901, loss_ce: 0.005013, loss_dice: 0.016788
iteration 10588 : loss : 0.070338, loss_ce: 0.045869, loss_dice: 0.084329
iteration 10589 : loss : 0.017842, loss_ce: 0.011571, loss_dice: 0.015835
iteration 10590 : loss : 0.053615, loss_ce: 0.029907, loss_dice: 0.061195
iteration 10591 : loss : 0.055846, loss_ce: 0.040090, loss_dice: 0.035050
iteration 10592 : loss : 0.021461, loss_ce: 0.009876, loss_dice: 0.014490
iteration 10593 : loss : 0.062047, loss_ce: 0.017027, loss_dice: 0.085230
iteration 10594 : loss : 0.026202, loss_ce: 0.015035, loss_dice: 0.020552
iteration 10595 : loss : 0.020440, loss_ce: 0.011466, loss_dice: 0.020574
iteration 10596 : loss : 0.050534, loss_ce: 0.043888, loss_dice: 0.031222
iteration 10597 : loss : 0.057088, loss_ce: 0.030058, loss_dice: 0.070785
iteration 10598 : loss : 0.054751, loss_ce: 0.042836, loss_dice: 0.036960
iteration 10599 : loss : 0.066630, loss_ce: 0.057569, loss_dice: 0.038712
iteration 10600 : loss : 0.067583, loss_ce: 0.040808, loss_dice: 0.065107
Validation begin
























 96%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏       | 24/25 [01:28<00:03,  3.63s/it]
Validation end

 35%|████████▊                | 424/1201 [6:37:06<15:22:32, 71.24s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.71s/it]
iteration 10601 : loss : 0.043554, loss_ce: 0.038767, loss_dice: 0.032382
iteration 10602 : loss : 0.031078, loss_ce: 0.026530, loss_dice: 0.022500
iteration 10603 : loss : 0.037430, loss_ce: 0.034017, loss_dice: 0.029718
iteration 10604 : loss : 0.052778, loss_ce: 0.022950, loss_dice: 0.066119
iteration 10605 : loss : 0.040758, loss_ce: 0.019760, loss_dice: 0.032817
iteration 10606 : loss : 0.038985, loss_ce: 0.029607, loss_dice: 0.022503
iteration 10607 : loss : 0.034330, loss_ce: 0.021529, loss_dice: 0.029789
iteration 10608 : loss : 0.049654, loss_ce: 0.042501, loss_dice: 0.041896
iteration 10609 : loss : 0.043892, loss_ce: 0.022413, loss_dice: 0.044129
iteration 10610 : loss : 0.024934, loss_ce: 0.016099, loss_dice: 0.020390
iteration 10611 : loss : 0.040486, loss_ce: 0.036879, loss_dice: 0.034396
iteration 10612 : loss : 0.026116, loss_ce: 0.012425, loss_dice: 0.020543
iteration 10613 : loss : 0.028152, loss_ce: 0.026386, loss_dice: 0.018022
iteration 10614 : loss : 0.053962, loss_ce: 0.034661, loss_dice: 0.053556
iteration 10615 : loss : 0.059546, loss_ce: 0.026728, loss_dice: 0.063483
iteration 10616 : loss : 0.053579, loss_ce: 0.012751, loss_dice: 0.021658
iteration 10617 : loss : 0.033819, loss_ce: 0.021193, loss_dice: 0.033720
iteration 10618 : loss : 0.057975, loss_ce: 0.063763, loss_dice: 0.030807
iteration 10619 : loss : 0.079173, loss_ce: 0.082105, loss_dice: 0.036064
iteration 10620 : loss : 0.061180, loss_ce: 0.048355, loss_dice: 0.059376
iteration 10621 : loss : 0.041804, loss_ce: 0.022887, loss_dice: 0.045823
iteration 10622 : loss : 0.108291, loss_ce: 0.080904, loss_dice: 0.124732
iteration 10623 : loss : 0.050215, loss_ce: 0.023682, loss_dice: 0.055973
iteration 10624 : loss : 0.064188, loss_ce: 0.043593, loss_dice: 0.046458

 35%|████████▊                | 425/1201 [6:37:47<13:24:33, 62.21s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.71s/it]
iteration 10626 : loss : 0.050103, loss_ce: 0.038407, loss_dice: 0.042011
iteration 10627 : loss : 0.040548, loss_ce: 0.028972, loss_dice: 0.040632
iteration 10628 : loss : 0.046093, loss_ce: 0.020677, loss_dice: 0.046997
iteration 10629 : loss : 0.059801, loss_ce: 0.016849, loss_dice: 0.062168
iteration 10630 : loss : 0.051749, loss_ce: 0.012151, loss_dice: 0.074535
iteration 10631 : loss : 0.034066, loss_ce: 0.014866, loss_dice: 0.035330
iteration 10632 : loss : 0.024546, loss_ce: 0.017007, loss_dice: 0.020943
iteration 10633 : loss : 0.042636, loss_ce: 0.047471, loss_dice: 0.021517
iteration 10634 : loss : 0.030700, loss_ce: 0.014873, loss_dice: 0.035737
iteration 10635 : loss : 0.024536, loss_ce: 0.018320, loss_dice: 0.015988
iteration 10636 : loss : 0.037129, loss_ce: 0.018719, loss_dice: 0.034754
iteration 10637 : loss : 0.111094, loss_ce: 0.126049, loss_dice: 0.079560
iteration 10638 : loss : 0.027967, loss_ce: 0.018544, loss_dice: 0.021517
iteration 10639 : loss : 0.056177, loss_ce: 0.068210, loss_dice: 0.030742
iteration 10640 : loss : 0.072071, loss_ce: 0.053791, loss_dice: 0.078007
iteration 10641 : loss : 0.029381, loss_ce: 0.011980, loss_dice: 0.029528
iteration 10642 : loss : 0.046793, loss_ce: 0.054178, loss_dice: 0.029792
iteration 10643 : loss : 0.026721, loss_ce: 0.007368, loss_dice: 0.022420
iteration 10644 : loss : 0.080366, loss_ce: 0.088086, loss_dice: 0.043921
iteration 10645 : loss : 0.053382, loss_ce: 0.039220, loss_dice: 0.054843
iteration 10646 : loss : 0.024960, loss_ce: 0.012453, loss_dice: 0.021008
iteration 10647 : loss : 0.048616, loss_ce: 0.027053, loss_dice: 0.039459
iteration 10648 : loss : 0.041802, loss_ce: 0.018029, loss_dice: 0.041524
iteration 10649 : loss : 0.105106, loss_ce: 0.021671, loss_dice: 0.173429

 35%|████████▊                | 426/1201 [6:38:28<12:01:19, 55.84s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.71s/it]
iteration 10651 : loss : 0.038400, loss_ce: 0.014367, loss_dice: 0.032698
iteration 10652 : loss : 0.034071, loss_ce: 0.021979, loss_dice: 0.033073
iteration 10653 : loss : 0.082515, loss_ce: 0.065774, loss_dice: 0.045151
iteration 10654 : loss : 0.034816, loss_ce: 0.023341, loss_dice: 0.035695
iteration 10655 : loss : 0.027992, loss_ce: 0.015742, loss_dice: 0.026764
iteration 10656 : loss : 0.030470, loss_ce: 0.017887, loss_dice: 0.033166
iteration 10657 : loss : 0.066713, loss_ce: 0.029609, loss_dice: 0.077210
iteration 10658 : loss : 0.027868, loss_ce: 0.017280, loss_dice: 0.021532
iteration 10659 : loss : 0.048996, loss_ce: 0.008475, loss_dice: 0.018316
iteration 10660 : loss : 0.030009, loss_ce: 0.027641, loss_dice: 0.019713
iteration 10661 : loss : 0.030185, loss_ce: 0.018171, loss_dice: 0.026498
iteration 10662 : loss : 0.027264, loss_ce: 0.018281, loss_dice: 0.023279
iteration 10663 : loss : 0.034254, loss_ce: 0.025633, loss_dice: 0.028924
iteration 10664 : loss : 0.069441, loss_ce: 0.013003, loss_dice: 0.082058
iteration 10665 : loss : 0.026087, loss_ce: 0.013866, loss_dice: 0.028871
iteration 10666 : loss : 0.048818, loss_ce: 0.017995, loss_dice: 0.067748
iteration 10667 : loss : 0.030433, loss_ce: 0.012635, loss_dice: 0.031798
iteration 10668 : loss : 0.044720, loss_ce: 0.039502, loss_dice: 0.037353
iteration 10669 : loss : 0.028777, loss_ce: 0.026169, loss_dice: 0.017759
iteration 10670 : loss : 0.064279, loss_ce: 0.029090, loss_dice: 0.079508
iteration 10671 : loss : 0.040995, loss_ce: 0.026663, loss_dice: 0.043634
iteration 10672 : loss : 0.039099, loss_ce: 0.035903, loss_dice: 0.030333
iteration 10673 : loss : 0.046864, loss_ce: 0.009801, loss_dice: 0.063652

 36%|████████▉                | 427/1201 [6:39:08<11:01:16, 51.26s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.71s/it]
