
Namespace(T=4, base_lr=0.01, batch_size=4, consistency=0.1, consistency_rampup=40.0, consistency_type='mse', deterministic=1, ema_decay=0.99, exp='GDT-MT', gpu='5', labeled_bs=2, labeled_num=50, max_iterations=30000, model='vnet_3D_96_32', num_classes=2, patch_size=[96, 96, 96], root_path='/data/sohui/BraTS/data/BraTs2019', seed=1337, total_labeled_num=250)
total 250 samples
25 iterations per epoch
  0%|                                        | 0/1201 [00:00<?, ?it/s]
iteration 5914 : loss : 0.041246, loss_ce: 0.028394, loss_dice: 0.029000
iteration 5915 : loss : 0.046208, loss_ce: 0.042357, loss_dice: 0.033564
iteration 5916 : loss : 0.035107, loss_ce: 0.021683, loss_dice: 0.036025
iteration 5917 : loss : 0.055190, loss_ce: 0.052831, loss_dice: 0.032039
iteration 5918 : loss : 0.081531, loss_ce: 0.063570, loss_dice: 0.071282
iteration 5919 : loss : 0.036371, loss_ce: 0.014451, loss_dice: 0.042746
iteration 5920 : loss : 0.063380, loss_ce: 0.062360, loss_dice: 0.045429
iteration 5921 : loss : 0.034619, loss_ce: 0.027870, loss_dice: 0.022492
iteration 5922 : loss : 0.031692, loss_ce: 0.016108, loss_dice: 0.033643
iteration 5923 : loss : 0.042943, loss_ce: 0.035639, loss_dice: 0.030382
iteration 5924 : loss : 0.030257, loss_ce: 0.026136, loss_dice: 0.023773

 20%|████▉                    | 237/1201 [4:09:19<15:15:38, 56.99s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.66s/it]
iteration 5926 : loss : 0.048722, loss_ce: 0.049696, loss_dice: 0.034048
iteration 5927 : loss : 0.024346, loss_ce: 0.014824, loss_dice: 0.019684
iteration 5928 : loss : 0.054502, loss_ce: 0.043540, loss_dice: 0.043538
iteration 5929 : loss : 0.028637, loss_ce: 0.020243, loss_dice: 0.020639
iteration 5930 : loss : 0.021112, loss_ce: 0.011233, loss_dice: 0.016548
iteration 5931 : loss : 0.047730, loss_ce: 0.018950, loss_dice: 0.043226
iteration 5932 : loss : 0.060195, loss_ce: 0.038433, loss_dice: 0.055146
iteration 5933 : loss : 0.053889, loss_ce: 0.037184, loss_dice: 0.061894
iteration 5934 : loss : 0.029739, loss_ce: 0.011459, loss_dice: 0.019246
iteration 5935 : loss : 0.070090, loss_ce: 0.034458, loss_dice: 0.091228
iteration 5936 : loss : 0.059429, loss_ce: 0.033660, loss_dice: 0.074777
iteration 5937 : loss : 0.059230, loss_ce: 0.035550, loss_dice: 0.063530
iteration 5938 : loss : 0.039841, loss_ce: 0.022233, loss_dice: 0.045499
iteration 5939 : loss : 0.046058, loss_ce: 0.038321, loss_dice: 0.034397
iteration 5940 : loss : 0.036811, loss_ce: 0.016605, loss_dice: 0.016826
iteration 5941 : loss : 0.087547, loss_ce: 0.017653, loss_dice: 0.116201
iteration 5942 : loss : 0.082872, loss_ce: 0.002716, loss_dice: 0.070750
iteration 5943 : loss : 0.058681, loss_ce: 0.055744, loss_dice: 0.031753
iteration 5944 : loss : 0.053123, loss_ce: 0.045597, loss_dice: 0.040271
iteration 5945 : loss : 0.060146, loss_ce: 0.025375, loss_dice: 0.081008
iteration 5946 : loss : 0.040956, loss_ce: 0.037778, loss_dice: 0.026057
iteration 5947 : loss : 0.037396, loss_ce: 0.020265, loss_dice: 0.038769
iteration 5948 : loss : 0.033896, loss_ce: 0.027375, loss_dice: 0.026812
iteration 5949 : loss : 0.035010, loss_ce: 0.024994, loss_dice: 0.020062

 20%|████▉                    | 238/1201 [4:10:10<14:47:51, 55.32s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.66s/it]
iteration 5951 : loss : 0.110069, loss_ce: 0.044468, loss_dice: 0.161888
iteration 5952 : loss : 0.091009, loss_ce: 0.094718, loss_dice: 0.050240
iteration 5953 : loss : 0.057991, loss_ce: 0.016852, loss_dice: 0.082452
iteration 5954 : loss : 0.051836, loss_ce: 0.015432, loss_dice: 0.068850
iteration 5955 : loss : 0.038093, loss_ce: 0.032899, loss_dice: 0.027326
iteration 5956 : loss : 0.042397, loss_ce: 0.037854, loss_dice: 0.036696
iteration 5957 : loss : 0.065516, loss_ce: 0.067369, loss_dice: 0.046331
iteration 5958 : loss : 0.059602, loss_ce: 0.040814, loss_dice: 0.059656
iteration 5959 : loss : 0.083858, loss_ce: 0.015624, loss_dice: 0.020228
iteration 5960 : loss : 0.105114, loss_ce: 0.052246, loss_dice: 0.141761
iteration 5961 : loss : 0.065851, loss_ce: 0.063928, loss_dice: 0.052182
iteration 5962 : loss : 0.032127, loss_ce: 0.024366, loss_dice: 0.027170
iteration 5963 : loss : 0.033955, loss_ce: 0.015151, loss_dice: 0.032987
iteration 5964 : loss : 0.049302, loss_ce: 0.051098, loss_dice: 0.032069
iteration 5965 : loss : 0.038414, loss_ce: 0.019423, loss_dice: 0.035175
iteration 5966 : loss : 0.066247, loss_ce: 0.034014, loss_dice: 0.079116
iteration 5967 : loss : 0.032645, loss_ce: 0.022528, loss_dice: 0.025018
iteration 5968 : loss : 0.066370, loss_ce: 0.060690, loss_dice: 0.045388
iteration 5969 : loss : 0.035750, loss_ce: 0.027575, loss_dice: 0.023705
iteration 5970 : loss : 0.072010, loss_ce: 0.043689, loss_dice: 0.064825
iteration 5971 : loss : 0.039406, loss_ce: 0.026090, loss_dice: 0.031379
iteration 5972 : loss : 0.066385, loss_ce: 0.050253, loss_dice: 0.054335
iteration 5973 : loss : 0.058937, loss_ce: 0.045674, loss_dice: 0.039115

 20%|████▉                    | 239/1201 [4:11:02<14:29:43, 54.25s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:32<00:00,  3.66s/it]
iteration 5975 : loss : 0.050442, loss_ce: 0.020237, loss_dice: 0.042491
iteration 5976 : loss : 0.059426, loss_ce: 0.021018, loss_dice: 0.061749
iteration 5977 : loss : 0.036511, loss_ce: 0.030703, loss_dice: 0.027110
iteration 5978 : loss : 0.049111, loss_ce: 0.031238, loss_dice: 0.047376
iteration 5979 : loss : 0.068466, loss_ce: 0.056974, loss_dice: 0.066073
iteration 5980 : loss : 0.076859, loss_ce: 0.055418, loss_dice: 0.072890
iteration 5981 : loss : 0.048558, loss_ce: 0.024774, loss_dice: 0.062707
iteration 5982 : loss : 0.044165, loss_ce: 0.018893, loss_dice: 0.049224
iteration 5983 : loss : 0.033256, loss_ce: 0.025389, loss_dice: 0.028988
iteration 5984 : loss : 0.044005, loss_ce: 0.034714, loss_dice: 0.034813
iteration 5985 : loss : 0.055471, loss_ce: 0.057422, loss_dice: 0.030448
iteration 5986 : loss : 0.043719, loss_ce: 0.048516, loss_dice: 0.030067
iteration 5987 : loss : 0.074475, loss_ce: 0.072972, loss_dice: 0.060810
iteration 5988 : loss : 0.211388, loss_ce: 0.009910, loss_dice: 0.353206
iteration 5989 : loss : 0.026103, loss_ce: 0.013004, loss_dice: 0.026588
iteration 5990 : loss : 0.057661, loss_ce: 0.023926, loss_dice: 0.066387
iteration 5991 : loss : 0.032320, loss_ce: 0.014594, loss_dice: 0.035848
iteration 5992 : loss : 0.025217, loss_ce: 0.007156, loss_dice: 0.021433
iteration 5993 : loss : 0.040952, loss_ce: 0.020375, loss_dice: 0.047303
iteration 5994 : loss : 0.090655, loss_ce: 0.085204, loss_dice: 0.079599
iteration 5995 : loss : 0.056904, loss_ce: 0.043717, loss_dice: 0.050929
iteration 5996 : loss : 0.044286, loss_ce: 0.020575, loss_dice: 0.034639
iteration 5997 : loss : 0.026354, loss_ce: 0.014741, loss_dice: 0.025280
iteration 5998 : loss : 0.059359, loss_ce: 0.048729, loss_dice: 0.040084
iteration 5999 : loss : 0.066577, loss_ce: 0.048626, loss_dice: 0.059092
  0%|                                                                                                                                                                                                            | 0/25 [00:00<?, ?it/s]
iteration 6000 : loss : 0.042083, loss_ce: 0.036187, loss_dice: 0.031486
























 96%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▏       | 24/25 [01:27<00:03,  3.52s/it]
Validation end
iteration 6000 : dice_score : 0.850715 hd95 : 6.047993 uncertainty : 0.027284

 20%|████▉                    | 240/1201 [4:13:26<21:39:19, 81.12s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.62s/it]
iteration 6001 : loss : 0.040470, loss_ce: 0.011880, loss_dice: 0.046038
iteration 6002 : loss : 0.052731, loss_ce: 0.031619, loss_dice: 0.059383
iteration 6003 : loss : 0.030470, loss_ce: 0.012449, loss_dice: 0.025119
iteration 6004 : loss : 0.044452, loss_ce: 0.041253, loss_dice: 0.017706
iteration 6005 : loss : 0.065718, loss_ce: 0.034524, loss_dice: 0.074220
iteration 6006 : loss : 0.065541, loss_ce: 0.045145, loss_dice: 0.067654
iteration 6007 : loss : 0.029147, loss_ce: 0.020953, loss_dice: 0.027215
iteration 6008 : loss : 0.055081, loss_ce: 0.051074, loss_dice: 0.041449
iteration 6009 : loss : 0.049065, loss_ce: 0.042083, loss_dice: 0.034218
iteration 6010 : loss : 0.083050, loss_ce: 0.071972, loss_dice: 0.065568
iteration 6011 : loss : 0.055981, loss_ce: 0.054609, loss_dice: 0.037959
iteration 6012 : loss : 0.196274, loss_ce: 0.169900, loss_dice: 0.186111
iteration 6013 : loss : 0.030578, loss_ce: 0.020182, loss_dice: 0.031339
iteration 6014 : loss : 0.196937, loss_ce: 0.044881, loss_dice: 0.211963
iteration 6015 : loss : 0.050294, loss_ce: 0.029699, loss_dice: 0.047954
iteration 6016 : loss : 0.037750, loss_ce: 0.024498, loss_dice: 0.026881
iteration 6017 : loss : 0.041629, loss_ce: 0.020855, loss_dice: 0.043492
iteration 6018 : loss : 0.021445, loss_ce: 0.009854, loss_dice: 0.022715
iteration 6019 : loss : 0.030435, loss_ce: 0.020235, loss_dice: 0.030551
iteration 6020 : loss : 0.065011, loss_ce: 0.046013, loss_dice: 0.064947
iteration 6021 : loss : 0.063273, loss_ce: 0.068007, loss_dice: 0.045621
iteration 6022 : loss : 0.073779, loss_ce: 0.090147, loss_dice: 0.046055
iteration 6023 : loss : 0.040481, loss_ce: 0.029376, loss_dice: 0.020340
iteration 6024 : loss : 0.039977, loss_ce: 0.036720, loss_dice: 0.029364

 20%|█████                    | 241/1201 [4:14:17<19:15:32, 72.22s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.62s/it]
iteration 6026 : loss : 0.031930, loss_ce: 0.022741, loss_dice: 0.021917
iteration 6027 : loss : 0.078242, loss_ce: 0.055993, loss_dice: 0.082607
iteration 6028 : loss : 0.067586, loss_ce: 0.041850, loss_dice: 0.058227
iteration 6029 : loss : 0.030531, loss_ce: 0.022128, loss_dice: 0.026028
iteration 6030 : loss : 0.056344, loss_ce: 0.043561, loss_dice: 0.039064
iteration 6031 : loss : 0.089906, loss_ce: 0.080197, loss_dice: 0.052226
iteration 6032 : loss : 0.038165, loss_ce: 0.030865, loss_dice: 0.024011
iteration 6033 : loss : 0.035375, loss_ce: 0.024458, loss_dice: 0.035138
iteration 6034 : loss : 0.032830, loss_ce: 0.027065, loss_dice: 0.016719
iteration 6035 : loss : 0.051746, loss_ce: 0.049781, loss_dice: 0.040667
iteration 6036 : loss : 0.034037, loss_ce: 0.018620, loss_dice: 0.028616
iteration 6037 : loss : 0.039582, loss_ce: 0.026070, loss_dice: 0.026018
iteration 6038 : loss : 0.051661, loss_ce: 0.017858, loss_dice: 0.060052
iteration 6039 : loss : 0.045010, loss_ce: 0.024521, loss_dice: 0.052735
iteration 6040 : loss : 0.116364, loss_ce: 0.073334, loss_dice: 0.144544
iteration 6041 : loss : 0.047819, loss_ce: 0.021232, loss_dice: 0.061246
iteration 6042 : loss : 0.039971, loss_ce: 0.013721, loss_dice: 0.034638
iteration 6043 : loss : 0.030910, loss_ce: 0.026637, loss_dice: 0.026165
iteration 6044 : loss : 0.349816, loss_ce: 0.332330, loss_dice: 0.335017
iteration 6045 : loss : 0.037948, loss_ce: 0.029375, loss_dice: 0.034846
iteration 6046 : loss : 0.029239, loss_ce: 0.018916, loss_dice: 0.031336
iteration 6047 : loss : 0.052660, loss_ce: 0.044084, loss_dice: 0.038466
iteration 6048 : loss : 0.063363, loss_ce: 0.029761, loss_dice: 0.073051
iteration 6049 : loss : 0.045513, loss_ce: 0.026611, loss_dice: 0.052112

 20%|█████                    | 242/1201 [4:15:10<17:39:20, 66.28s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.62s/it]
iteration 6051 : loss : 0.060350, loss_ce: 0.041669, loss_dice: 0.060773
iteration 6052 : loss : 0.078408, loss_ce: 0.027660, loss_dice: 0.113257
iteration 6053 : loss : 0.084034, loss_ce: 0.047465, loss_dice: 0.094327
iteration 6054 : loss : 0.050642, loss_ce: 0.050849, loss_dice: 0.041205
iteration 6055 : loss : 0.046631, loss_ce: 0.047024, loss_dice: 0.029831
iteration 6056 : loss : 0.038791, loss_ce: 0.026295, loss_dice: 0.039291
iteration 6057 : loss : 0.027707, loss_ce: 0.009649, loss_dice: 0.028995
iteration 6058 : loss : 0.260350, loss_ce: 0.208768, loss_dice: 0.269511
iteration 6059 : loss : 0.043027, loss_ce: 0.019275, loss_dice: 0.052779
iteration 6060 : loss : 0.036365, loss_ce: 0.020922, loss_dice: 0.043042
iteration 6061 : loss : 0.035662, loss_ce: 0.021734, loss_dice: 0.021254
iteration 6062 : loss : 0.038050, loss_ce: 0.017837, loss_dice: 0.025006
iteration 6063 : loss : 0.074167, loss_ce: 0.037429, loss_dice: 0.090667
iteration 6064 : loss : 0.025841, loss_ce: 0.020257, loss_dice: 0.020536
iteration 6065 : loss : 0.031842, loss_ce: 0.012560, loss_dice: 0.019754
iteration 6066 : loss : 0.070651, loss_ce: 0.040415, loss_dice: 0.079391
iteration 6067 : loss : 0.070469, loss_ce: 0.060624, loss_dice: 0.043913
iteration 6068 : loss : 0.068944, loss_ce: 0.059442, loss_dice: 0.062633
iteration 6069 : loss : 0.150684, loss_ce: 0.056970, loss_dice: 0.124539
iteration 6070 : loss : 0.033785, loss_ce: 0.023508, loss_dice: 0.030895
iteration 6071 : loss : 0.046037, loss_ce: 0.037660, loss_dice: 0.039475
iteration 6072 : loss : 0.056205, loss_ce: 0.033893, loss_dice: 0.026862
iteration 6073 : loss : 0.038831, loss_ce: 0.032663, loss_dice: 0.032697
iteration 6074 : loss : 0.035028, loss_ce: 0.028478, loss_dice: 0.020380

 20%|█████                    | 243/1201 [4:16:02<16:32:02, 62.13s/it]██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 25/25 [01:31<00:00,  3.62s/it]
